i->num,i->cx,i->cy,i->rect.x,i->rect.y,i->rect.width,i->rect.height,i->state,i->ep[i],time



203,1263.31,1803.04,1246,1777,35,53,1,1274.11,1828.14,1246.66,1824.71,1252.51,1777.94,1279.95,1781.37,24
11,1396.5,1408,1377,1363,40,91,1,1377,1453,1377,1363,1416,1363,1416,1453,24
14,1384.5,1048,1371,1020,28,57,1,1371,1076,1371,1020,1398,1020,1398,1076,24
19,1119,670.558,1094,642,51,58,1,1096.86,698.467,1094.79,644.431,1141.14,642.648,1143.22,696.684,24
284,812.13,515.986,791,491,43,51,1,817.767,540.288,791.904,530.589,806.493,491.685,832.356,501.384,24
200,819,395,799,361,41,69,1,799,429,799,361,839,361,839,429,24
495,1490.25,362.858,1478,347,25,33,1,1494.15,378.472,1478.7,374.057,1486.36,347.245,1501.81,351.66,24
424,744.691,2034.24,710,1983,70,103,1,751.73,2084.61,710.699,2072.07,737.652,1983.87,778.682,1996.4,25
290,1332,1897.5,1313,1886,39,24,1,1313,1909,1313,1886,1351,1886,1351,1909,25
203,1266.12,1781.52,1247,1752,39,60,1,1274.76,1810.27,1247.65,1805.18,1257.48,1752.78,1284.59,1757.86,25
11,1407.09,1351.17,1374,1261,67,181,1,1414.46,1440.42,1374.65,1434.64,1399.72,1261.91,1439.53,1267.69,25
14,1386.5,1033.5,1373,1005,28,58,1,1373,1062,1373,1005,1400,1005,1400,1062,25
19,1124.45,661.272,1098,629,54,66,1,1139.4,693.513,1098.83,685.906,1109.49,629.03,1150.07,636.638,25
284,807.793,525.483,786,500,45,52,1,812.172,550.931,786.345,539.862,803.414,500.034,829.241,511.103,25
200,816.252,400.903,793,364,48,74,1,797.769,436.918,793.294,367.562,834.735,364.888,839.209,434.245,25
495,1490.98,355.096,1480,340,23,31,1,1496.62,369.923,1480.08,366.615,1485.35,340.269,1501.88,343.577,25

424,752.95,2006.65,717,1955,73,105,1,758.6,2058.2,717.5,2044.5,747.3,1955.1,788.4,1968.8,26
290,1334.72,1872.82,1315,1859,40,29,1,1351.47,1886.35,1315.62,1882.76,1317.97,1859.3,1353.81,1862.88,26
203,1270.11,1760.64,1252,1732,37,59,1,1280.97,1789.25,1252.54,1785.69,1259.25,1732.03,1287.68,1735.58,26
11,1409.61,1334.41,1376,1245,68,180,1,1415.82,1423.73,1376.4,1417.56,1403.39,1245.09,1442.81,1251.26,26
14,1389.5,1019.5,1376,992,28,56,1,1376,1047,1376,992,1403,992,1403,1047,26
19,1126.5,658.5,1108,624,38,70,1,1108,693,1108,624,1145,624,1145,693,26
284,802.949,534.502,780,508,47,54,1,807.191,560.686,780.538,548.692,798.707,508.318,825.36,520.312,26
200,813.595,408.458,790,372,48,74,1,793.511,444.288,790.818,374.276,833.678,372.628,836.371,442.64,26
495,1491.39,347.089,1481,332,21,31,1,1498.22,361.822,1481.78,360.178,1484.56,332.356,1501,334,26
569,634.91,2106.23,588,2054,95,105,1,619.504,2158.3,588.589,2134.56,650.315,2054.17,681.231,2077.91,27
424,760.049,1982.34,725,1931,71,104,1,767.768,2033.19,725.31,2020.27,752.329,1931.49,794.787,1944.41,27
290,1337.5,1850,1319,1839,38,23,1,1319,1861,1319,1839,1356,1839,1356,1861,27
203,1272.13,1737.92,1251,1707,43,63,1,1280.36,1768.83,1251.85,1762.67,1263.89,1707,1292.4,1713.17,27
